# META,lps22hh Pressure Sensor Non-wakeup,STMicro,min_delay_us=40000,max_delay_us=1000000,resolution_hpa=2.0E-4
timestamp_ns,pressure_hpa
82572102764528,981.25830078
82572142802705,981.24780273
82572182801299,981.25292969
82572222804476,981.24829102
82572262755362,981.25097656
82572302755101,981.25903320
82572342754841,981.25781250
82572382756091,981.25830078
82572422742393,981.25146484
82572462754945,981.25000000
82572502760049,981.24633789
82572542762757,981.24755859
82572582762966,981.24389648
82572622762914,981.24658203
82572662763487,981.24707031
82572702763070,981.25219727
82572742762966,981.25048828
82572782763903,981.25390625
82572822763226,981.24536133
82572862763799,981.24267578
82572902764580,981.25219727
82572942765153,981.24951172
82572982764112,981.24340820
82573022763591,981.24267578
82573062763174,981.24267578
82573102763122,981.24902344
82573142763174,981.24682617
82573182763747,981.24243164
82573222800830,981.23291016
82573262801820,981.23681641
82573302800726,981.24072266
82573342802132,981.24340820
82573382755570,981.24633789
82573422754268,981.24487305
82573462755830,981.24096680
82573502745205,981.23950195
82573542755726,981.24609375
82573582760934,981.24975586
82573622764424,981.25048828
82573662762237,981.24829102
82573702763643,981.25073242
82573742761976,981.25000000
82573782763695,981.24755859
82573822762289,981.24731445
82573862762757,981.24316406
82573902762862,981.24169922
82573942763903,981.24096680
82573982764476,981.23339844
82574022764841,981.23632813
82574062764112,981.24267578
82574102762184,981.24267578
82574142764476,981.23193359
82574182763747,981.23583984
82574222764007,981.23608398
82574262763070,981.23388672
82574302764476,981.24072266
82574342800726,981.24194336
82574382801768,981.24243164
82574422800570,981.24560547
82574462755570,981.24389648
82574502754059,981.24365234
82574542754059,981.24975586
82574582741924,981.24853516
82574622782289,981.24877930
82574662756559,981.24511719
82574702763487,981.24560547
82574742762028,981.24707031
82574782762080,981.24169922
82574822761976,981.24877930
82574862761768,981.24780273
82574902761872,981.24291992
82574942763903,981.23876953
82574982763487,981.24487305
82575022762705,981.24145508
82575062763539,981.23852539
82575102763695,981.23852539
82575142763174,981.23730469
82575182763174,981.23779297
82575222764059,981.23559570
82575262763799,981.23242188
82575302764372,981.23486328
82575342763487,981.23388672
82575382763174,981.23559570
82575422801664,981.24194336
82575462801351,981.24145508
82575502801403,981.24560547
82575542754997,981.24658203
82575582754789,981.24389648
82575622754997,981.23730469
82575662755101,981.24047852
82575702754789,981.23535156
82575742754164,981.23681641
82575782758278,981.23779297
82575822762757,981.24291992
82575862763226,981.24511719
82575902761976,981.24438477
82575942762601,981.24389648
82575982762914,981.24121094
82576022761976,981.23999023
82576062762132,981.23754883
82576102762705,981.23999023
82576142763903,981.24121094
82576182763434,981.23925781
82576222763747,981.24414063
82576262764893,981.24169922
82576302763955,981.23779297
82576342764268,981.23266602
82576382763747,981.23315430
82576422762966,981.23413086
82576462764528,981.23583984
82576502801039,981.23217773
82576542800830,981.22509766
82576582800778,981.22900391
82576622778539,981.22583008
82576662753539,981.22900391
82576702754528,981.22851563
82576742754789,981.22558594
82576782741612,981.22656250
82576822757237,981.22509766
82576862758226,981.22656250
82576902763018,981.23046875
82576942762549,981.22802734
82576982762809,981.22900391
82577022762028,981.22534180
82577062762705,981.22705078
82577102762445,981.23168945
82577142762549,981.22460938
82577182762653,981.22045898
82577222763591,981.22485352
82577262764372,981.23120117
82577302764528,981.23413086
82577342763695,981.22949219
82577382762705,981.22363281
82577422763122,981.23022461
82577462765049,981.23266602
82577502763539,981.23046875
82577542763174,981.23754883
82577582763226,981.23144531
82577622800778,981.23095703
82577662800726,981.23925781
82577702763747,981.23461914
82577742754789,981.23730469
82577782754841,981.23706055
82577822754789,981.23242188
82577862741664,981.23608398
82577902780622,981.23925781
82577942755987,981.24560547
82577982763747,981.24853516
82578022762184,981.24633789
82578062764789,981.24145508
82578102762757,981.23657227
82578142762080,981.23217773
82578182761976,981.22802734
82578222763122,981.22924805
82578262762705,981.23828125
82578302762028,981.23364258
82578342763330,981.23950195
82578382764476,981.24487305
82578422762705,981.23876953
82578462763851,981.23535156
82578502765153,981.22509766
82578542764841,981.23413086
82578582763955,981.23657227
82578622764893,981.23510742
82578662763018,981.24658203
82578702765049,981.24658203
82578742802028,981.23828125
82578782802132,981.22998047
82578822754841,981.23144531
82578862754789,981.23583984
82578902755309,981.23828125
82578942755049,981.23486328
82578982759632,981.23510742
82579022756924,981.23291016
82579062757289,981.23925781
82579102762028,981.24121094
82579142762809,981.23730469
82579182765153,981.23291016
82579222762862,981.23291016
82579262762757,981.22680664
82579302763539,981.22753906
82579342762966,981.23706055
82579382762705,981.23388672
82579422764007,981.23730469
82579462763695,981.23242188
82579502764737,981.23510742
82579542764007,981.24096680
82579582764320,981.23706055
82579622764216,981.23144531
82579662764112,981.23291016
82579702764112,981.23706055
82579742764059,981.24194336
82579782801507,981.23535156
82579822757549,981.23242188
82579862800934,981.23291016
82579902758382,981.23535156
82579942753747,981.23388672
82579982754268,981.23852539
82580022754268,981.23925781
82580062741455,981.23730469
82580102757601,981.23608398
82580142760049,981.24291992
82580182762601,981.24487305
82580222762757,981.24536133
82580262762549,981.23901367
82580302762757,981.24023438
82580342762705,981.22900391
82580382762549,981.23120117
82580422762028,981.22680664
82580462763018,981.23266602
82580502762705,981.23217773
82580542764476,981.23437500
82580582762809,981.23193359
82580622763643,981.23095703
82580662764320,981.23242188
82580702764789,981.22534180
82580742762757,981.22265625
82580782764320,981.22070313
82580822764320,981.22753906
82580862763747,981.23510742
82580902801039,981.24218750
82580942801872,981.24243164
82580982802497,981.24584961
82581022755049,981.24438477
82581062754841,981.24951172
82581102755622,981.24511719
82581142741924,981.24169922
82581182755987,981.23852539
82581222758070,981.23925781
82581262763903,981.23413086
82581302762757,981.22485352
82581342762914,981.23437500
82581382762757,981.22924805
82581422763018,981.22192383
82581462764112,981.22705078
82581502763226,981.23852539
82581542763487,981.24853516
82581582763174,981.24633789
82581622764580,981.24560547
82581662764841,981.24951172
82581702764632,981.24707031
82581742764320,981.24536133
82581782764007,981.23559570
82581822765934,981.23193359
82581862764007,981.23828125
82581902764320,981.23315430
82581942763330,981.23144531
82581982800778,981.23388672
82582022800778,981.23828125
82582062801403,981.23364258
82582102754580,981.25366211
82582142755101,981.25683594
82582182753799,981.25073242
82582222758174,981.24609375
82582262834580,981.24536133
82582302756976,981.24291992
82582342757080,981.24414063
82582382762705,981.23828125
82582422763070,981.24438477
82582462762497,981.23681641
82582502765101,981.23876953
82582542762601,981.23852539
82582582763330,981.23974609
82582622763330,981.23950195
82582662765414,981.23681641
82582702762289,981.23632813
82582742763226,981.24414063
82582782763799,981.24169922
82582822763330,981.23754883
82582862763799,981.23730469
82582902764216,981.23901367
82582942764007,981.24096680
82582982763799,981.23291016
82583022763539,981.23437500
82583062801247,981.24243164
82583102802080,981.24511719
82583142801351,981.24121094
82583182757132,981.23168945
82583222755570,981.22973633
82583262755570,981.23120117
82583302755309,981.23339844
82583342740830,981.23974609
82583382754528,981.23486328
82583422758018,981.23242188
82583462763278,981.24047852
82583502762028,981.23583984
82583542762705,981.24047852
82583582761664,981.23950195
82583622761976,981.24243164
82583662761924,981.24658203
82583702761507,981.23388672
82583742763122,981.23681641
82583782764059,981.23681641
82583822764007,981.23437500
82583862763434,981.22583008
82583902764528,981.22949219
82583942762705,981.23388672
82583982766768,981.23925781
82584022765934,981.24291992
82584062764320,981.23730469
82584102763226,981.24243164
82584142764528,981.23925781
82584182800830,981.23242188
82584222800778,981.23046875
82584262801351,981.22802734
82584302754268,981.22973633
82584342755049,981.22973633
82584382754789,981.23706055
82584422741559,981.23535156
82584462758070,981.23730469
82584502760882,981.23950195
82584542762966,981.23779297
82584582762653,981.24023438
82584622762497,981.23779297
82584662762080,981.24072266
82584702763278,981.24316406
82584742762601,981.24389648
82584782762549,981.24853516
82584822762497,981.23828125
82584862762705,981.23266602
82584902765101,981.23583984
82584942763747,981.24047852
82584982762757,981.22851563
82585022763174,981.22973633
82585062764320,981.23022461
82585102764789,981.23657227
82585142762653,981.23706055
82585182764528,981.23950195
82585222763226,981.23828125
82585262801455,981.23535156
82585302802132,981.23608398
82585342802028,981.23437500
82585382755466,981.23974609
82585422755049,981.23315430
82585462755309,981.24047852
82585502748070,981.23339844
82585542795830,981.23291016
82585582756299,981.22924805
82585622741299,981.23461914
82585662763018,981.23217773
82585702762809,981.23339844
82585742762757,981.22753906
82585782762549,981.23217773
82585822762497,981.23168945
82585862763903,981.22583008
82585902763747,981.22412109
82585942762549,981.21801758
82585982764528,981.22241211
82586022764841,981.22216797
82586062765049,981.22021484
82586102764372,981.23095703
82586142764007,981.23535156
82586182763434,981.24194336
82586222765101,981.23559570
82586262764789,981.23608398
82586302763955,981.23413086
82586342802237,981.23779297
82586382801507,981.23583984
82586422801716,981.23974609
82586462755257,981.23437500
82586502754007,981.23315430
82586542754789,981.23120117
82586582755570,981.22998047
82586622741872,981.23803711
82586662754320,981.23657227
82586702756143,981.22851563
82586742762601,981.22460938
82586782762705,981.22998047
82586822762862,981.23657227
82586862762445,981.24169922
82586902763591,981.24438477
82586942762809,981.24414063
82586982763330,981.24633789
82587022763382,981.24658203
82587062764476,981.24755859
82587102763955,981.24145508
82587142762705,981.23974609
82587182765414,981.23315430
82587222763799,981.23486328
82587262765622,981.23266602
82587302764059,981.23437500
82587342763799,981.23486328
82587382763695,981.23999023
82587422800987,981.23657227
82587462801039,981.23315430
82587502801820,981.23510742
82587542796299,981.23510742
82587582754841,981.23779297
82587622755570,981.23535156
82587662755309,981.22998047
82587702756976,981.22656250
82587742760153,981.23217773
82587782759945,981.23876953
82587822763434,981.23242188
82587862763278,981.22387695
82587902765205,981.22338867
82587942762966,981.22412109
82587982762289,981.22460938
82588022762705,981.22973633
82588062763487,981.23144531
82588102762809,981.23901367
82588142762080,981.23779297
82588182763695,981.22924805
82588222763955,981.23242188
82588262763747,981.23535156
82588302764684,981.23315430
82588342762757,981.22778320
82588382764476,981.23364258
82588422765518,981.22656250
82588462763747,981.22949219
82588502764112,981.23999023
82588542802132,981.23242188
82588582802445,981.23510742
82588622801612,981.23706055
82588662754320,981.23486328
82588702755570,981.23876953
82588742755830,981.23413086
82588782740778,981.23022461
82588822769424,981.23535156
82588862756403,981.23291016
82588902742028,981.23120117
82588942763018,981.22949219
82588982761924,981.23339844
82589022763226,981.23437500
82589062762445,981.23217773
82589102763226,981.23315430
82589142764112,981.23852539
82589182762914,981.22900391
82589222762497,981.22924805
82589262764268,981.22753906
82589302762862,981.22802734
82589342763174,981.22998047
82589382764112,981.24267578
82589422763747,981.24194336
82589462764372,981.24072266
82589502764841,981.22851563
82589542763747,981.22216797
82589582763434,981.22167969
82589622802184,981.22192383
82589662802289,981.22778320
82589702764268,981.22265625
82589742754789,981.21630859
82589782755101,981.21435547
82589822754268,981.21875000
82589862754789,981.21997070
82589902860049,981.23022461
82589942756403,981.23120117
82589982757289,981.23510742
82590022763070,981.23901367
82590062763330,981.23510742
82590102763487,981.23803711
82590142762393,981.23266602
82590182762601,981.22998047
82590222763226,981.23217773
82590262763330,981.23242188
82590302763070,981.22680664
82590342764424,981.23291016
82590382764320,981.23364258
82590422763851,981.23852539
82590462763799,981.24145508
82590502763174,981.24682617
82590542764007,981.23388672
82590582765778,981.23144531
82590622764372,981.23168945
82590662763278,981.22827148
82590702763174,981.22753906
82590742801820,981.23071289
82590782801664,981.22924805
82590822754580,981.22705078
82590862754789,981.22509766
82590902754007,981.22387695
82590942754320,981.22705078
82590982741768,981.23071289
82591022755466,981.23364258
82591062759059,981.23608398
82591102761976,981.23461914
82591142763226,981.23535156
82591182762184,981.23828125
82591222763799,981.24218750
82591262762445,981.24291992
82591302762705,981.24145508
82591342762757,981.24047852
82591382762809,981.24291992
82591422763070,981.24487305
82591462764059,981.24438477
82591502764007,981.24243164
82591542763539,981.22924805
82591582764945,981.22900391
82591622764268,981.22900391
82591662764268,981.22851563
82591702764528,981.22705078
82591742763174,981.22875977
82591782763695,981.23779297
82591822801143,981.22900391
82591862741768,981.23657227
82591902801455,981.23803711
82591942754268,981.23632813
82591982755049,981.23120117
82592022754268,981.22583008
82592062741507,981.21948242
82592102755726,981.22167969
82592142758643,981.22583008
82592182762497,981.22167969
82592222761455,981.21850586
82592262762914,981.23046875
82592302762862,981.22900391
82592342762862,981.23071289
82592382762549,981.23144531
82592422762445,981.23461914
82592462762862,981.23168945
82592502762862,981.23559570
82592542764841,981.23388672
82592582765934,981.23413086
82592622766872,981.23291016
82592662764007,981.22656250
82592702763955,981.22631836
82592742763695,981.23217773
82592782763747,981.23193359
82592822763747,981.22998047
82592862763695,981.23193359
82592902800778,981.22656250
82592942801664,981.22485352
82592982800830,981.23168945
82593022754320,981.23999023
82593062754320,981.23828125
82593102754841,981.23632813
82593142744424,981.23486328
82593182800726,981.24169922
82593222756455,981.24829102
82593262741455,981.24462891
82593302763226,981.23828125
82593342763382,981.23632813
82593382762445,981.23461914
82593422763799,981.24145508
82593462762757,981.23583984
82593502762757,981.23413086
82593542763330,981.22851563
82593582763330,981.23242188
82593622763070,981.23608398
82593662764632,981.23730469
82593702764320,981.23461914
82593742764789,981.22851563
82593782764268,981.22460938
82593822763747,981.22778320
82593862762705,981.23168945
82593902763799,981.24047852
82593942763226,981.23242188
82593982801195,981.23291016
82594022801403,981.23364258
82594062801768,981.22705078
82594102755309,981.22631836
82594142754268,981.23461914
82594182754268,981.23583984
82594222757132,981.23950195
82594262763382,981.24145508
82594302755049,981.24707031
82594342757757,981.24926758
82594382762757,981.24389648
82594422762549,981.24243164
82594462762966,981.23730469
82594502763799,981.23315430
82594542763226,981.23120117
82594582763278,981.24072266
82594622762862,981.23754883
82594662763643,981.23486328
82594702762705,981.23950195
82594742763747,981.23974609
82594782764476,981.23901367
82594822764007,981.23657227
82594862763747,981.23583984
82594902765309,981.23168945
82594942764580,981.23828125
82594982763695,981.23657227
82595022764789,981.23022461
82595062801664,981.23510742
82595102800830,981.22851563
82595142801299,981.23022461
82595182800622,981.22924805
82595222755049,981.23120117
82595262756143,981.23022461
82595302754268,981.22656250
82595342742445,981.22802734
82595382756559,981.21752930
82595422759059,981.21679688
82595462763330,981.22338867
82595502761507,981.22705078
82595542762445,981.22558594
82595582762757,981.23681641
82595622762445,981.22900391
82595662762549,981.23486328
82595702762862,981.23950195
82595742763799,981.23974609
82595782762497,981.23657227
82595822758747,981.23217773
82595862763591,981.22949219
82595902763226,981.23193359
82595942764007,981.22070313
82595982764112,981.21850586
82596022763487,981.22143555
82596062763955,981.22973633
82596102763851,981.23095703
82596142764268,981.22973633
82596182800674,981.22827148
82596222800830,981.23071289
82596262800726,981.22753906
82596302754789,981.22363281
82596342754841,981.22485352
82596382754789,981.22583008
82596422740466,981.22778320
82596462779580,981.22705078
82596502759684,981.22460938
82596542762549,981.22631836
82596582761924,981.22705078
82596622762705,981.22729492
82596662762966,981.23461914
82596702762184,981.24243164
82596742762080,981.24389648
82596782762445,981.24365234
82596822763591,981.23657227
82596862762601,981.23120117
82596902764164,981.23583984
82596942763122,981.24169922
82596982764320,981.24511719
82597022764528,981.24096680
82597062763851,981.24096680
82597102763955,981.24609375
82597142763226,981.24462891
82597182764112,981.23876953
82597222763487,981.22949219
82597262801976,981.23583984
82597302801195,981.23291016
82597342801039,981.23754883
82597382754320,981.24365234
82597422754789,981.24438477
82597462754059,981.24267578
82597502755309,981.24121094
82597542755257,981.24072266
82597582757862,981.24267578
82597622757393,981.23828125
82597662762341,981.23559570
82597702762705,981.23657227
82597742762132,981.23242188
82597782761924,981.22973633
82597822761924,981.23461914
82597862763070,981.23071289
82597902762809,981.23437500
82597942763278,981.23657227
82597982764268,981.22973633
82598022765101,981.23535156
82598062764893,981.23852539
82598102763278,981.23388672
82598142763747,981.23632813
82598182763799,981.23388672
82598222764476,981.23681641
82598262763018,981.23388672
82598302764268,981.23901367
82598342801091,981.23559570
82598382800726,981.24047852
82598422801559,981.23925781
82598462756351,981.24121094
82598502753747,981.24560547
82598542754007,981.24414063
82598582754007,981.24707031
82598622741716,981.24047852
82598662755309,981.24047852
82598702759268,981.23559570
82598742763695,981.24584961
82598782762289,981.24340820
82598822763643,981.23754883
82598862760622,981.23413086
82598902763122,981.23510742
82598942762549,981.23291016
82598982762862,981.23828125
82599022762237,981.23657227
82599062755882,981.23583984
82599102764216,981.24462891
82599142764112,981.23974609
82599182764424,981.23754883
82599222763330,981.22949219
82599262763695,981.23461914
82599302763278,981.23535156
82599342764372,981.23510742
82599382763799,981.23999023
82599422801299,981.24047852
82599462802705,981.23364258
82599502802184,981.24169922
82599542801403,981.24145508
82599582755049,981.24365234
82599622755570,981.23510742
82599662755049,981.23364258
82599702742601,981.23242188
82599742758226,981.23291016
82599782759007,981.23095703
82599822762028,981.22778320
82599862760414,981.22875977
82599902763278,981.22656250
82599942763330,981.21801758
82599982762705,981.21801758
82600022763747,981.21337891
82600062762028,981.22290039
82600102763434,981.23144531
82600142762809,981.23168945
82600182763799,981.23608398
82600222765674,981.23413086
82600262763278,981.23730469
82600302763695,981.23901367
82600342763955,981.23950195
82600382763695,981.23999023
82600422764059,981.23266602
82600462763851,981.23559570
82600502764216,981.23779297
82600542801143,981.24462891
82600582800309,981.24633789
82600622801768,981.24780273
82600662754789,981.24414063
82600702754320,981.24243164
82600742753747,981.23461914
82600782751507,981.23388672
82600822783122,981.22729492
82600862756976,981.22387695
82600902742080,981.22583008
82600942763226,981.22778320
82600982762809,981.22680664
82601022761976,981.22778320
82601062762497,981.23413086
82601102762028,981.23925781
82601142762601,981.22998047
82601182761924,981.22509766
82601222762341,981.21142578
82601262763226,981.21655273
82601302763851,981.22460938
82601342763695,981.22509766
82601382763539,981.22680664
82601422763278,981.23510742
82601462764737,981.22631836
82601502763695,981.23022461
82601542763799,981.22973633
82601582763955,981.23339844
82601622801612,981.22900391
82601662802080,981.22802734
82601702763747,981.22875977
82601742754268,981.23364258
82601782755362,981.22485352
82601822754268,981.23071289
82601862754841,981.22802734
82601902741976,981.24194336
82601942755153,981.24145508
82601982759945,981.24462891
82602022762549,981.23803711
82602062762653,981.23828125
82602102763539,981.23266602
82602142762601,981.23242188
82602182763539,981.22973633
82602222761976,981.23339844
82602262763070,981.22973633
82602302762497,981.23461914
82602342764268,981.23608398
82602382764216,981.23583984
82602422765830,981.23437500
82602462765101,981.22949219
82602502764893,981.22705078
82602542763799,981.22875977
82602582762549,981.22851563
82602622764007,981.22753906
82602662764476,981.23266602
82602702763174,981.22705078
82602742802184,981.22753906
82602782801559,981.23339844
82602822800934,981.23071289
82602862754841,981.24096680
82602902755049,981.24755859
82602942754841,981.24658203
82602982743018,981.24853516
82603022757445,981.23950195
82603062759684,981.24218750
82603102762705,981.24243164
82603142763799,981.23852539
82603182762862,981.23681641
82603222762445,981.23925781
82603262763382,981.23950195
82603302762862,981.23510742
82603342763539,981.23266602
82603382763799,981.23779297
82603422762497,981.24047852
82603462764216,981.23950195
82603502763174,981.24584961
82603542762966,981.23828125
82603582763799,981.24633789
82603622763747,981.24438477
82603662764112,981.24511719
82603702763695,981.23803711
82603742763226,981.24121094
82603782764216,981.24243164
82603822801559,981.24658203
82603862802289,981.24462891
82603902800830,981.23291016
82603942754841,981.23803711
82603982754528,981.23779297
82604022754997,981.23486328
82604062741143,981.22875977
82604102788591,981.22631836
82604142757184,981.22705078
82604182741247,981.22778320
82604222763122,981.22631836
82604262761924,981.23461914
82604302762549,981.23754883
82604342762028,981.24218750
82604382762445,981.23828125
82604422763643,981.24487305
82604462763226,981.24389648
82604502762757,981.23876953
82604542763278,981.23144531
82604582763955,981.22778320
82604622763434,981.22851563
82604662763434,981.22705078
82604702764320,981.23559570
82604742763226,981.24194336
82604782763799,981.23925781
82604822763955,981.23413086
82604862763695,981.23730469
82604902801559,981.23925781
82604942756768,981.23999023
82604982801039,981.23876953
82605022755309,981.23999023
82605062755622,981.24218750
82605102754580,981.24291992
82605142754789,981.24682617
82605182755518,981.24487305
82605222754112,981.24829102
82605262756195,981.24291992
82605302762445,981.23632813
82605342762757,981.23486328
82605382762966,981.22753906
82605422763122,981.22900391
82605462762966,981.23046875
82605502763851,981.22851563
82605542762549,981.23510742
82605582762966,981.22045898
82605622763539,981.21118164
82605662764580,981.21728516
82605702764320,981.23120117
82605742763330,981.23925781
82605782763955,981.23266602
82605822763903,981.23095703
82605862763330,981.22778320
82605902764320,981.23632813
82605942763174,981.23706055
82605982801820,981.23583984
82606022800987,981.23266602
82606062800778,981.23608398
82606102762862,981.23803711
82606142755570,981.23706055
82606182755049,981.23071289
82606222754528,981.22412109
82606262742497,981.22290039
82606302755257,981.23315430
82606342759997,981.23535156
82606382762028,981.23339844
82606422762705,981.23779297
82606462762184,981.23168945
82606502762757,981.22778320
82606542762393,981.22070313
82606582762549,981.22338867
82606622763487,981.22607422
82606662763070,981.23364258
82606702762862,981.23535156
82606742763591,981.24291992
82606782764789,981.23535156
82606822763747,981.23803711
82606862764789,981.23559570
82606902764112,981.23583984
82606942763799,981.23803711
82606982764164,981.23413086
82607022764528,981.23876953
82607062764007,981.23999023
82607102801247,981.24023438
82607142801872,981.24609375
82607182803487,981.24340820
82607222755309,981.24340820
82607262755049,981.24316406
82607302754528,981.24804688
82607342742445,981.25415039
82607382758018,981.25366211
82607422759789,981.25170898
82607462761976,981.25488281
82607502762862,981.25341797
82607542762705,981.26025391
82607582762862,981.26196289
82607622762289,981.26171875
82607662762809,981.25292969
82607702763018,981.25439453
82607742761976,981.24853516
82607782763539,981.24536133
82607822762549,981.24243164
82607862764007,981.24462891
82607902763226,981.24975586
82607942765882,981.23999023
82607982764580,981.23925781
82608022763695,981.23657227
82608062764320,981.23608398
82608102763278,981.23608398
82608142764112,981.23559570
82608182801559,981.23950195
82608222800726,981.23779297
82608262800726,981.23071289
82608302754528,981.23046875
82608342754528,981.23144531
82608382755049,981.22998047
82608422751612,981.23071289
82608462824632,981.23315430
82608502756351,981.23779297
82608542741559,981.23974609
82608582763851,981.24243164
82608622763174,981.23974609
82608662763851,981.24243164
82608702762653,981.24975586
82608742762445,981.24829102
82608782763539,981.25830078
82608822763018,981.26025391
82608862763278,981.25732422
82608902763591,981.25756836
82608942764789,981.24511719
82608982762653,981.24633789
82609022764216,981.24291992
82609062760830,981.24682617
82609102764632,981.24975586
82609142764164,981.24951172
82609182764528,981.25146484
82609222764320,981.24853516
82609262801507,981.24536133
82609302764580,981.24218750
82609342802184,981.24169922
82609382755622,981.22924805
82609422754841,981.22900391
82609462754789,981.23120117
82609502755622,981.23583984
82609542742184,981.23315430
82609582754528,981.23461914
82609622760309,981.23876953
82609662763018,981.24487305
82609702762914,981.23852539
82609742763278,981.23925781
82609782763903,981.23144531
82609822762757,981.22705078
82609862763851,981.23437500
82609902763122,981.23632813
82609942763226,981.23583984
82609982762809,981.24023438
82610022762705,981.23730469
82610062764476,981.23535156
82610102764476,981.23071289
82610142764007,981.23632813
82610182764059,981.23071289
82610222764737,981.23559570
82610262764320,981.23974609
82610302764580,981.24194336
82610342801091,981.24243164
82610382801559,981.24145508
82610422801559,981.23950195
82610462800518,981.24511719
82610502754789,981.24194336
82610542754841,981.24487305
82610582754841,981.24267578
82610622742237,981.23730469
82610662757132,981.24145508
82610702759684,981.22973633
82610742763382,981.22875977
82610782762914,981.23559570
82610822762341,981.23681641
82610862763747,981.22705078
82610902762809,981.22656250
82610942761976,981.22949219
82610982762601,981.23730469
82611022764580,981.23876953
82611062763434,981.23999023
82611102761976,981.23193359
82611142763487,981.22998047
82611182764841,981.22802734
82611222763278,981.23120117
82611262764007,981.23144531
82611302763643,981.23217773
82611342763955,981.23657227
82611382764893,981.23266602
82611422764007,981.23608398
82611462802184,981.23046875
82611502802184,981.23193359
82611542801351,981.23120117
82611582756091,981.23437500
82611622754059,981.24023438
82611662754997,981.24145508
82611702740987,981.24169922
82611742802132,981.24389648
82611782756351,981.24609375
82611822740778,981.24584961
82611862762653,981.24609375
82611902762705,981.24243164
82611942763278,981.23583984
82611982763434,981.23071289
82612022762237,981.23754883
82612062763487,981.23583984
82612102762080,981.23779297
82612142762601,981.23779297
82612182762705,981.24047852
82612222763695,981.23803711
82612262764007,981.24218750
82612302763278,981.24536133
82612342763747,981.24731445
82612382763278,981.24414063
82612422763174,981.24291992
82612462763330,981.24267578
82612502764268,981.24291992
82612542761612,981.24438477
82612582800987,981.24096680
82612622801507,981.23828125
82612662755570,981.23608398
82612702754007,981.23242188
82612742755570,981.23559570
82612782754528,981.23022461
82612822755518,981.23168945
82612862754632,981.23413086
82612902755830,981.23046875
82612942763018,981.23876953
82612982763278,981.23803711
82613022765049,981.23437500
82613062763226,981.23828125
82613102762497,981.23388672
82613142762549,981.24072266
82613182762914,981.23291016
82613222763018,981.23266602
82613262763591,981.23706055
82613302763487,981.23046875
82613342764320,981.23413086
82613382764528,981.23486328
82613422764893,981.23681641
82613462765153,981.24023438
82613502764580,981.24047852
82613542762966,981.23535156
82613582763955,981.24414063
82613622801872,981.24316406
82613662801820,981.24658203
82613702764528,981.24218750
82613742799320,981.23803711
82613782753747,981.23925781
82613822755049,981.23803711
82613862754789,981.23828125
82613902743695,981.23242188
82613942755309,981.23046875
82613982760153,981.23559570
82614022763799,981.23632813
82614062762341,981.23730469
82614102762237,981.23876953
82614142763122,981.23999023
82614182761976,981.23852539
82614222762757,981.23730469
82614262762549,981.24365234
82614302762757,981.24169922
82614342762080,981.24023438
82614382762549,981.24902344
82614422763382,981.24316406
82614462764580,981.23706055
82614502763747,981.23413086
82614542764059,981.23168945
82614582764632,981.22241211
82614622763487,981.22631836
82614662763487,981.22290039
82614702763591,981.22119141
82614742801247,981.23266602
82614782801143,981.23535156
82614822800362,981.24584961
82614862754528,981.24511719
82614902753799,981.24682617
82614942754841,981.24511719
82614982742809,981.23901367
82615022786716,981.22973633
82615062756299,981.23168945
82615102741716,981.23242188
82615142762601,981.24072266
82615182762862,981.24340820
82615222762914,981.24316406
82615262763487,981.24169922
82615302763122,981.23999023
82615342763539,981.23803711
82615382762966,981.22753906
82615422762497,981.22753906
82615462763070,981.22656250
82615502764268,981.23046875
82615542762757,981.22583008
82615582763174,981.22192383
82615622764893,981.21630859
82615662764684,981.21777344
82615702763747,981.22460938
82615742764372,981.22778320
82615782763174,981.22631836
82615822801768,981.23046875
82615862801039,981.23095703
82615902801507,981.22705078
82615942755466,981.23730469
82615982754789,981.22973633
82616022754789,981.23120117
82616062755570,981.22924805
82616102755518,981.23193359
82616142754424,981.23046875
82616182757237,981.23876953
82616222763122,981.25146484
82616262763591,981.24755859
82616302765153,981.24487305
82616342763851,981.24121094
82616382762966,981.24243164
82616422763591,981.24218750
82616462763434,981.24047852
82616502763955,981.23999023
82616542763330,981.22753906
82616582761976,981.22705078
82616622763955,981.23461914
82616662763799,981.23461914
82616702764737,981.23486328
82616742763695,981.22802734
82616782764059,981.22265625
82616822762809,981.22216797
82616862764580,981.22338867
82616902800778,981.22680664
82616942801612,981.22924805
82616982800987,981.22753906
82617022791299,981.22778320
82617062754841,981.23071289
82617102754268,981.23291016
82617142754528,981.22436523
82617182741664,981.21826172
82617222757445,981.22363281
82617262760101,981.22387695
82617302762966,981.22460938
82617342763539,981.23535156
82617382762549,981.23242188
82617422762080,981.23632813
82617462762653,981.22924805
82617502762809,981.23022461
82617542762653,981.23510742
82617582762497,981.23413086
82617622762445,981.24389648
82617662762289,981.23657227
82617702764841,981.23852539
82617742763174,981.23901367
82617782763695,981.23266602
82617822763695,981.23583984
82617862763695,981.23632813
82617902764372,981.23852539
82617942764059,981.23022461
82617982764476,981.22949219
82618022801612,981.22680664
82618062802237,981.22094727
82618102800414,981.22436523
82618142754789,981.22558594
82618182754268,981.21899414
82618222755049,981.22363281
82618262740570,981.22412109
82618302764789,981.23095703
82618342756143,981.22924805
82618382740778,981.22192383
82618422762184,981.22949219
